essround,idno,yrbrn,agea,eisced,gndr,hincsrca,bthcld,eiscedp,eiscedf,eiscedm,hinctnta,iincsrc
5,132707,1943,68,6,1,4.0,,6.0,1.0,1.0,8.0,
5,132709,1959,52,2,2,1.0,,2.0,1.0,1.0,2.0,
5,132801,1958,53,4,1,1.0,,66.0,2.0,2.0,9.0,
5,132802,1943,68,1,1,4.0,,1.0,1.0,1.0,4.0,
5,132804,1993,18,1,2,6.0,,66.0,3.0,1.0,6.0,
5,132806,1964,47,6,2,2.0,,2.0,6.0,6.0,5.0,
5,132902,1988,23,3,1,1.0,,66.0,2.0,6.0,88.0,
5,132904,1934,77,1,1,4.0,,2.0,1.0,1.0,77.0,
5,132905,1980,31,6,2,1.0,,6.0,4.0,1.0,5.0,
5,132906,1972,39,6,2,2.0,,5.0,1.0,5.0,10.0,
5,132908,1959,52,5,2,1.0,,5.0,1.0,1.0,9.0,
5,132909,1952,59,2,2,5.0,,66.0,1.0,1.0,1.0,
5,133002,1976,35,6,1,1.0,,6.0,2.0,4.0,9.0,
5,133003,1963,48,6,1,1.0,,4.0,1.0,1.0,9.0,
5,133004,1958,53,4,1,1.0,,1.0,1.0,1.0,6.0,
5,133005,1952,59,2,1,2.0,,2.0,1.0,1.0,4.0,
5,133007,1984,27,4,2,1.0,,4.0,4.0,6.0,8.0,
5,133008,1969,42,6,2,1.0,,6.0,1.0,1.0,7.0,
5,133009,1932,79,1,2,4.0,,66.0,1.0,1.0,2.0,
5,133102,1993,18,5,1,1.0,,66.0,4.0,4.0,8.0,
5,133103,1986,25,7,1,1.0,,66.0,7.0,6.0,88.0,
5,133201,1962,49,5,1,1.0,,2.0,2.0,1.0,7.0,
5,133202,1950,61,4,1,1.0,,2.0,1.0,1.0,7.0,
5,133203,1953,58,6,1,1.0,,7.0,1.0,1.0,7.0,
5,133204,1955,56,4,1,1.0,,5.0,1.0,1.0,6.0,
5,133207,1988,23,4,2,1.0,,7.0,4.0,1.0,7.0,
5,133303,1959,52,1,2,1.0,,4.0,1.0,1.0,5.0,
5,133304,1948,63,2,2,1.0,,4.0,1.0,1.0,3.0,
5,133305,1944,67,5,2,4.0,,6.0,1.0,1.0,2.0,
5,133308,1928,83,7,2,4.0,,66.0,1.0,1.0,2.0,
5,133403,1956,55,4,1,1.0,,3.0,1.0,2.0,7.0,
5,133404,1991,20,4,2,1.0,,66.0,1.0,2.0,7.0,
5,133407,1949,62,6,2,4.0,,4.0,1.0,1.0,3.0,
5,133501,1993,18,2,1,1.0,,66.0,4.0,4.0,6.0,
5,133502,1985,25,4,1,1.0,,66.0,2.0,4.0,3.0,
5,133503,1981,30,1,1,1.0,,4.0,4.0,4.0,6.0,
5,133504,1977,33,6,1,1.0,,6.0,6.0,6.0,7.0,
5,133505,1973,37,4,1,2.0,,5.0,4.0,4.0,7.0,
5,133506,1970,41,7,1,2.0,,4.0,2.0,6.0,7.0,
5,133507,1963,47,2,1,1.0,,1.0,3.0,1.0,7.0,
5,133509,1953,58,3,1,2.0,,6.0,6.0,2.0,77.0,
5,133603,1925,86,2,1,4.0,,66.0,2.0,1.0,77.0,
5,133605,1966,45,3,2,5.0,,66.0,2.0,2.0,4.0,
5,133606,1960,51,1,2,8.0,,66.0,1.0,1.0,2.0,
5,133609,1937,74,5,2,4.0,,66.0,4.0,4.0,2.0,
5,133702,1971,39,5,1,1.0,,2.0,4.0,2.0,8.0,
5,133705,1945,65,2,1,4.0,,1.0,2.0,2.0,4.0,
5,133804,1956,54,7,1,1.0,,7.0,4.0,4.0,9.0,
5,133805,1949,62,6,1,1.0,,6.0,4.0,2.0,7.0,
5,133806,1929,81,4,1,4.0,,4.0,4.0,1.0,7.0,
5,133807,1992,18,4,2,8.0,,66.0,3.0,1.0,10.0,
5,133901,1988,23,4,1,1.0,,66.0,1.0,2.0,3.0,
5,133902,1979,32,4,1,2.0,,6.0,4.0,88.0,5.0,
5,133903,1961,50,6,1,2.0,,5.0,1.0,1.0,8.0,
5,133908,1973,38,5,1,1.0,,6.0,2.0,2.0,8.0,
5,134106,1983,28,6,2,1.0,,6.0,4.0,4.0,3.0,
5,134201,1970,41,6,2,1.0,,6.0,1.0,1.0,2.0,
5,134204,1955,56,6,2,1.0,,6.0,6.0,6.0,8.0,
5,134209,1917,94,1,2,4.0,,66.0,1.0,1.0,2.0,
5,134303,1974,37,3,1,1.0,,6.0,2.0,2.0,7.0,
5,134304,1961,50,6,1,1.0,,6.0,2.0,1.0,10.0,
5,134305,1953,58,4,1,1.0,,2.0,1.0,1.0,8.0,
5,134307,1937,74,1,1,4.0,,1.0,1.0,1.0,4.0,
5,134308,1967,44,4,2,1.0,,4.0,5.0,5.0,8.0,
5,134309,1924,87,2,2,6.0,,1.0,1.0,1.0,2.0,
5,134402,1983,28,4,1,1.0,,66.0,4.0,4.0,77.0,
5,134403,1966,44,4,1,1.0,,4.0,7.0,4.0,77.0,
5,134404,1960,50,2,1,1.0,,6.0,1.0,1.0,7.0,
5,134405,1963,47,2,1,1.0,,5.0,1.0,1.0,88.0,
5,134407,1948,62,2,1,4.0,,1.0,1.0,1.0,4.0,
5,134408,1992,18,2,2,4.0,,66.0,4.0,4.0,1.0,
5,134409,1976,34,5,2,1.0,,6.0,6.0,1.0,8.0,
5,134501,1979,31,5,2,1.0,,3.0,6.0,3.0,7.0,
5,134502,1972,38,4,2,2.0,,3.0,1.0,1.0,9.0,
5,134505,1954,56,4,2,6.0,,66.0,4.0,2.0,3.0,
5,134506,1944,66,1,2,4.0,,66.0,1.0,1.0,3.0,
5,134507,1938,72,2,2,4.0,,4.0,1.0,2.0,4.0,
5,134603,1978,33,4,1,5.0,,66.0,1.0,1.0,88.0,
5,134604,1974,37,6,1,1.0,,7.0,4.0,4.0,88.0,
5,134605,1961,50,4,1,1.0,,4.0,2.0,2.0,77.0,
5,134606,1958,53,2,1,3.0,,66.0,1.0,1.0,3.0,
5,134607,1948,63,1,1,4.0,,2.0,1.0,1.0,5.0,
5,134608,1943,68,7,1,4.0,,6.0,1.0,1.0,77.0,
5,134609,1938,73,6,1,4.0,,2.0,4.0,2.0,6.0,
5,134702,1993,18,1,2,2.0,,66.0,6.0,5.0,10.0,
5,134707,1951,59,2,2,6.0,,66.0,2.0,2.0,88.0,
5,134801,1983,27,6,1,1.0,,6.0,3.0,5.0,6.0,
5,134802,1970,40,4,1,1.0,,6.0,4.0,2.0,7.0,
5,134803,1964,46,1,1,1.0,,2.0,1.0,1.0,8.0,
5,134804,1958,53,1,1,5.0,,1.0,1.0,1.0,2.0,
5,134805,1940,70,3,1,4.0,,2.0,1.0,1.0,4.0,
5,134808,1976,34,6,2,1.0,,4.0,4.0,6.0,8.0,
5,134902,1962,49,7,1,2.0,,6.0,6.0,6.0,7.0,
5,134903,1917,94,7,1,4.0,,66.0,88.0,1.0,7.0,
5,134907,1954,57,4,2,1.0,,5.0,7.0,4.0,10.0,
5,134908,1946,65,6,2,4.0,,6.0,7.0,6.0,5.0,
5,135001,1993,18,2,1,1.0,,66.0,88.0,3.0,3.0,
5,135002,1986,24,6,1,1.0,,66.0,4.0,88.0,88.0,
5,135003,1969,41,6,1,1.0,,6.0,4.0,4.0,88.0,
5,135005,1977,33,2,2,1.0,,4.0,1.0,1.0,8.0,
5,135007,1951,60,3,2,4.0,,5.0,1.0,1.0,4.0,
5,135009,1932,78,4,2,4.0,,66.0,1.0,1.0,3.0,
5,135101,1989,22,4,1,1.0,,66.0,88.0,5.0,88.0,
5,135102,1939,72,2,1,4.0,,4.0,1.0,2.0,3.0,
5,135105,1972,39,6,2,1.0,,7.0,6.0,4.0,77.0,
5,135108,1954,57,5,1,6.0,,66.0,1.0,1.0,6.0,
5,135201,1992,18,3,1,1.0,,66.0,4.0,2.0,7.0,
5,135202,1988,22,6,1,1.0,,66.0,6.0,6.0,88.0,
5,135203,1976,34,6,1,1.0,,6.0,7.0,7.0,8.0,
5,135205,1972,38,7,1,1.0,,6.0,4.0,2.0,8.0,
5,135206,1969,41,4,1,2.0,,7.0,6.0,1.0,10.0,
5,135207,1960,50,4,1,2.0,,4.0,2.0,2.0,9.0,
5,135209,1984,26,7,2,1.0,,6.0,4.0,6.0,8.0,
5,135301,1963,48,3,2,1.0,,2.0,2.0,1.0,4.0,
5,135303,1937,74,2,2,4.0,,66.0,1.0,1.0,9.0,
5,135304,1966,45,4,1,2.0,,6.0,1.0,1.0,9.0,
5,135306,1950,61,2,1,4.0,,1.0,2.0,1.0,4.0,
5,135401,1993,17,2,1,1.0,,66.0,1.0,3.0,6.0,
5,135407,1957,53,1,2,6.0,,2.0,1.0,1.0,5.0,
5,135408,1950,60,2,2,4.0,,66.0,88.0,2.0,3.0,
5,135409,1942,68,4,2,4.0,,4.0,1.0,3.0,4.0,
5,135501,1991,19,5,1,1.0,,66.0,88.0,88.0,2.0,
5,135502,1993,17,1,1,1.0,,66.0,1.0,88.0,7.0,
5,135504,1980,30,4,1,1.0,,6.0,2.0,5.0,9.0,
5,135506,1972,38,4,1,1.0,,66.0,2.0,4.0,9.0,
5,135507,1967,44,4,1,1.0,,6.0,5.0,2.0,8.0,
5,135509,1957,53,2,1,1.0,,3.0,2.0,1.0,4.0,
5,135602,1925,86,6,1,4.0,,6.0,1.0,1.0,7.0,
5,135603,1995,16,2,2,1.0,,66.0,4.0,4.0,7.0,
5,135604,1976,35,7,2,1.0,,7.0,7.0,7.0,9.0,
5,135605,1966,45,6,2,1.0,,4.0,5.0,1.0,9.0,
5,135702,1942,68,2,2,4.0,,2.0,1.0,1.0,7.0,
5,135704,1929,81,2,1,4.0,,2.0,1.0,1.0,3.0,
5,135705,1962,48,6,2,1.0,,6.0,5.0,5.0,9.0,
5,135707,1958,53,6,1,1.0,,66.0,2.0,2.0,4.0,
5,135708,1960,51,4,1,1.0,,6.0,6.0,6.0,9.0,
5,135801,1933,77,1,1,4.0,,2.0,88.0,88.0,4.0,
5,135802,1989,21,4,2,1.0,,66.0,88.0,88.0,4.0,
5,135804,1985,25,7,2,6.0,,66.0,6.0,6.0,88.0,
5,135805,1978,32,6,2,1.0,,6.0,6.0,4.0,5.0,
5,135809,1939,71,4,2,4.0,,2.0,88.0,88.0,3.0,
5,135904,1943,68,4,1,4.0,,1.0,1.0,1.0,4.0,
5,135905,1992,19,4,2,1.0,,66.0,6.0,6.0,88.0,
5,135907,1956,55,4,2,1.0,,4.0,1.0,1.0,7.0,
5,135908,1949,62,6,2,4.0,,1.0,1.0,1.0,6.0,
5,136001,1989,21,4,1,1.0,,66.0,6.0,6.0,10.0,
5,136003,1967,43,5,1,1.0,,4.0,1.0,1.0,5.0,
5,136004,1939,71,5,1,4.0,,4.0,4.0,1.0,5.0,
5,136007,1956,54,7,2,5.0,,66.0,5.0,5.0,1.0,
5,136101,1988,22,6,1,1.0,,66.0,7.0,4.0,9.0,
5,136102,1981,30,3,1,1.0,,3.0,1.0,1.0,7.0,
5,136103,1974,36,5,1,1.0,,5.0,2.0,2.0,7.0,
5,136106,1968,42,4,2,2.0,,4.0,4.0,4.0,10.0,
5,136107,1955,55,2,2,3.0,,4.0,1.0,1.0,88.0,
5,136108,1935,75,4,2,4.0,,7.0,7.0,1.0,2.0,
5,136201,1989,21,5,1,1.0,,66.0,1.0,2.0,10.0,
5,136206,1967,43,5,2,2.0,,4.0,1.0,1.0,1.0,
5,136207,1962,48,4,2,1.0,,5.0,2.0,2.0,1.0,
5,136208,1938,72,1,2,4.0,,4.0,1.0,1.0,4.0,
5,136301,1991,20,2,1,1.0,,66.0,4.0,4.0,88.0,
5,136302,1975,36,5,1,1.0,,6.0,5.0,88.0,8.0,
5,136303,1949,62,1,1,2.0,,2.0,1.0,1.0,4.0,
5,136304,1929,82,2,1,4.0,,4.0,1.0,1.0,77.0,
5,136307,1962,49,5,2,1.0,,6.0,2.0,1.0,7.0,
5,136309,1941,70,1,2,4.0,,66.0,2.0,1.0,3.0,
6,10105,1995,17,2,1,1.0,,66.0,4.0,1.0,88.0,
6,10107,1972,40,7,1,7.0,,7.0,6.0,6.0,7.0,
6,10109,1933,79,2,2,4.0,,66.0,4.0,5.0,2.0,
6,10201,1989,23,2,2,1.0,,66.0,2.0,1.0,3.0,
6,10202,1983,29,4,2,1.0,,5.0,1.0,1.0,5.0,
6,10208,1972,40,7,1,1.0,,66.0,7.0,7.0,7.0,
6,10209,1962,50,6,2,2.0,,7.0,88.0,88.0,88.0,
6,10302,1979,33,4,2,1.0,,4.0,4.0,4.0,4.0,
6,10305,1996,16,2,1,1.0,,66.0,1.0,1.0,4.0,
6,10306,1980,32,7,2,1.0,,7.0,7.0,7.0,7.0,
6,10307,1969,43,7,2,1.0,,7.0,7.0,7.0,7.0,
6,10308,1955,57,6,2,4.0,,7.0,7.0,6.0,8.0,
6,10309,1936,76,2,2,4.0,,6.0,2.0,88.0,3.0,
6,10401,1978,34,4,2,6.0,,66.0,4.0,1.0,2.0,
6,10405,1971,41,4,2,6.0,,66.0,88.0,1.0,2.0,
6,10406,1965,47,3,1,1.0,,3.0,1.0,1.0,3.0,
6,10503,1953,59,6,2,1.0,,6.0,4.0,2.0,6.0,
6,10507,1971,41,4,2,1.0,,66.0,1.0,1.0,4.0,
6,10605,1976,36,4,2,1.0,,66.0,4.0,4.0,4.0,
6,10606,1944,68,7,1,2.0,,6.0,3.0,2.0,9.0,
6,10607,1985,27,7,1,1.0,,7.0,1.0,2.0,7.0,
6,10608,1965,47,1,1,5.0,,77.0,1.0,1.0,2.0,
6,10609,1969,43,6,2,1.0,,7.0,7.0,6.0,9.0,
6,10701,1960,52,2,2,6.0,,66.0,1.0,1.0,88.0,
6,10702,1970,42,7,2,1.0,,7.0,4.0,4.0,8.0,
6,10704,1970,42,4,1,1.0,,6.0,2.0,2.0,9.0,
6,10706,1952,60,4,1,2.0,,66.0,5.0,5.0,88.0,
6,10802,1992,20,4,2,1.0,,66.0,3.0,3.0,4.0,
6,10803,1983,29,3,1,1.0,,66.0,4.0,4.0,9.0,
6,10805,1961,51,4,1,1.0,,6.0,1.0,1.0,5.0,
6,10806,1964,48,2,1,6.0,,2.0,1.0,1.0,5.0,
6,10807,1993,19,2,1,6.0,,66.0,1.0,3.0,6.0,
6,10903,1948,64,4,2,4.0,,4.0,2.0,2.0,3.0,
6,10908,1947,65,7,2,4.0,,66.0,6.0,1.0,5.0,
6,11002,1994,18,4,1,2.0,,66.0,6.0,6.0,88.0,
6,11003,1966,46,6,1,1.0,,66.0,3.0,3.0,6.0,
6,11008,1934,78,6,2,4.0,,66.0,4.0,2.0,4.0,
6,11009,1979,33,6,2,1.0,,7.0,7.0,7.0,8.0,
6,11101,1954,58,2,1,1.0,,2.0,3.0,3.0,6.0,
6,11103,1990,22,5,1,2.0,,66.0,3.0,4.0,8.0,
6,11105,1973,39,3,2,1.0,,1.0,1.0,2.0,8.0,
6,11106,1966,46,6,2,1.0,,7.0,4.0,4.0,10.0,
6,11107,1955,57,4,2,1.0,,66.0,4.0,3.0,5.0,
6,11108,1940,72,6,1,4.0,,3.0,4.0,1.0,5.0,
6,11202,1986,26,4,1,1.0,,99.0,4.0,4.0,2.0,
6,11203,1975,37,7,2,1.0,,7.0,7.0,6.0,5.0,
6,11204,1945,67,7,1,4.0,,7.0,6.0,4.0,8.0,
6,11205,1931,81,4,1,4.0,,4.0,1.0,1.0,4.0,
6,11208,1974,38,4,1,1.0,,4.0,4.0,88.0,7.0,
6,11302,1988,24,6,2,1.0,,66.0,2.0,3.0,4.0,
6,11305,1978,34,5,2,1.0,,4.0,1.0,5.0,4.0,
6,11307,1951,61,7,1,1.0,,7.0,7.0,4.0,9.0,
6,11308,1997,15,1,1,1.0,,66.0,5.0,2.0,88.0,
6,11309,1927,85,1,2,4.0,,1.0,1.0,1.0,4.0,
6,11403,1939,73,2,2,4.0,,66.0,4.0,1.0,5.0,
6,11404,1932,80,6,1,4.0,,3.0,1.0,1.0,6.0,
6,11406,1959,53,2,2,6.0,,66.0,7.0,4.0,1.0,
6,11409,1928,84,1,2,4.0,,66.0,1.0,1.0,5.0,
6,11501,1953,59,6,1,1.0,,6.0,2.0,1.0,9.0,
6,11502,1976,36,7,2,2.0,,7.0,4.0,6.0,7.0,
6,11504,1958,54,4,1,1.0,,4.0,4.0,4.0,5.0,
6,11509,1946,66,2,1,4.0,,66.0,5.0,1.0,5.0,
6,11601,1992,20,4,2,1.0,,66.0,6.0,2.0,6.0,
6,11602,1984,28,7,2,1.0,,4.0,4.0,4.0,5.0,
6,11603,1970,42,6,1,1.0,,6.0,1.0,1.0,7.0,
6,11605,1950,62,1,1,4.0,,5.0,88.0,1.0,3.0,
6,11608,1977,35,6,2,1.0,,2.0,3.0,2.0,6.0,
6,11609,1965,47,4,2,1.0,,66.0,4.0,4.0,5.0,
6,11704,1968,44,4,2,1.0,,1.0,1.0,1.0,88.0,
6,11705,1949,63,4,2,5.0,,2.0,1.0,3.0,7.0,
6,11706,1938,74,4,2,4.0,,7.0,1.0,1.0,3.0,
6,11708,1931,81,2,2,1.0,,66.0,2.0,1.0,6.0,
6,11709,1991,21,4,2,1.0,,66.0,6.0,4.0,4.0,
6,11801,1983,29,6,1,1.0,,66.0,2.0,1.0,6.0,
6,11804,1962,50,4,2,1.0,,5.0,4.0,4.0,8.0,
6,11806,1942,70,4,1,4.0,,55.0,1.0,1.0,6.0,
6,11807,1935,77,6,2,4.0,,4.0,55.0,2.0,4.0,
6,11808,1994,18,2,2,1.0,,66.0,4.0,2.0,88.0,
6,11901,1973,39,4,1,1.0,,4.0,4.0,4.0,8.0,
6,11902,1954,58,4,2,1.0,,2.0,6.0,7.0,5.0,
6,11903,1944,68,6,2,2.0,,7.0,7.0,4.0,10.0,
6,11904,1996,16,2,1,2.0,,66.0,6.0,2.0,88.0,
6,11905,1976,36,6,1,1.0,,4.0,4.0,4.0,9.0,
6,11906,1964,48,6,1,1.0,,6.0,4.0,4.0,8.0,
6,11908,1947,65,5,1,4.0,,7.0,1.0,4.0,6.0,
6,11909,1966,46,4,2,1.0,,3.0,2.0,2.0,5.0,
6,12001,1992,20,4,1,1.0,,66.0,3.0,4.0,10.0,
6,12004,1958,54,3,2,1.0,,3.0,55.0,1.0,10.0,
6,12006,1943,69,1,2,4.0,,1.0,88.0,88.0,3.0,
6,12007,1930,82,2,1,4.0,,66.0,88.0,88.0,4.0,
6,12009,1963,49,6,2,1.0,,3.0,88.0,4.0,8.0,
6,12101,1924,88,1,2,4.0,,66.0,2.0,88.0,2.0,
6,12105,1958,54,7,2,1.0,,7.0,7.0,3.0,8.0,
6,12107,1945,67,4,1,4.0,,2.0,88.0,2.0,5.0,
6,12109,1965,47,5,1,1.0,,7.0,4.0,4.0,10.0,
6,12201,1990,22,6,2,2.0,,66.0,4.0,6.0,6.0,
6,12202,1982,30,5,1,1.0,,6.0,1.0,5.0,8.0,
6,12206,1939,73,55,2,4.0,,66.0,55.0,55.0,3.0,
6,12207,1997,15,2,2,1.0,,66.0,5.0,3.0,2.0,
6,12208,1967,45,3,2,1.0,,6.0,4.0,2.0,9.0,
6,12209,1955,57,2,2,4.0,,2.0,88.0,88.0,3.0,
6,12302,1957,55,1,2,1.0,,66.0,1.0,1.0,3.0,
6,12304,1990,22,6,2,2.0,,66.0,4.0,4.0,88.0,
6,12306,1972,40,4,2,1.0,,6.0,6.0,4.0,8.0,
6,12307,1969,43,3,2,1.0,,2.0,1.0,1.0,9.0,
6,12401,1940,72,4,1,4.0,,2.0,2.0,2.0,6.0,
6,12402,1934,78,1,2,4.0,,66.0,1.0,1.0,1.0,
6,12403,1976,36,6,2,1.0,,7.0,4.0,4.0,7.0,
6,12404,1964,48,6,1,2.0,,4.0,4.0,4.0,5.0,
6,12405,1995,17,2,2,1.0,,66.0,7.0,7.0,5.0,
6,12409,1986,26,6,1,1.0,,66.0,6.0,4.0,5.0,
6,12501,1994,18,4,2,1.0,,66.0,6.0,6.0,5.0,
6,12505,1951,61,5,2,1.0,,1.0,1.0,1.0,6.0,
6,12506,1943,69,6,1,4.0,,4.0,88.0,88.0,88.0,
6,12508,1986,26,5,1,1.0,,66.0,1.0,1.0,6.0,
6,12509,1963,49,4,1,1.0,,6.0,5.0,5.0,7.0,
6,12601,1988,24,6,2,1.0,,66.0,6.0,3.0,8.0,
6,12602,1959,53,6,2,1.0,,4.0,2.0,6.0,8.0,
6,12603,1925,87,3,1,4.0,,1.0,1.0,1.0,2.0,
6,12604,1991,21,5,1,1.0,,66.0,2.0,4.0,10.0,
6,12605,1979,33,7,1,1.0,,7.0,6.0,6.0,7.0,
6,12609,1949,63,4,2,4.0,,1.0,1.0,1.0,2.0,
6,12701,1940,72,2,2,4.0,,66.0,5.0,1.0,2.0,
6,12702,1934,78,4,1,4.0,,6.0,2.0,1.0,88.0,
6,12703,1964,48,6,2,1.0,,7.0,6.0,6.0,7.0,
6,12704,1956,56,1,1,1.0,,1.0,1.0,1.0,7.0,
6,12707,1967,45,4,1,1.0,,4.0,4.0,5.0,8.0,
6,12709,1995,17,2,1,1.0,,66.0,6.0,6.0,8.0,
6,12801,1978,34,6,1,1.0,,6.0,4.0,4.0,7.0,
6,12803,1959,53,3,2,1.0,,7.0,4.0,4.0,7.0,
6,12805,1991,21,4,1,1.0,,66.0,2.0,7.0,5.0,
6,12806,1982,30,5,1,1.0,,4.0,5.0,4.0,8.0,
6,12807,1970,42,7,1,1.0,,4.0,88.0,2.0,5.0,
6,12809,1952,60,2,2,4.0,,2.0,5.0,2.0,5.0,
6,12902,1940,72,7,1,4.0,,5.0,88.0,1.0,4.0,
6,12905,1995,17,4,2,1.0,,66.0,6.0,4.0,9.0,
6,12906,1945,67,6,1,4.0,,4.0,4.0,88.0,6.0,
6,13003,1961,51,4,2,1.0,,6.0,7.0,4.0,10.0,
6,13004,1949,63,7,1,1.0,,4.0,4.0,4.0,6.0,
6,13006,1933,79,4,1,7.0,,6.0,6.0,6.0,5.0,
6,13007,1995,17,2,1,2.0,,66.0,6.0,4.0,88.0,
6,13101,1987,25,7,1,1.0,,66.0,6.0,4.0,10.0,
6,13102,1979,33,4,2,1.0,,4.0,6.0,1.0,6.0,
6,13108,1995,17,2,2,1.0,,66.0,4.0,2.0,6.0,
6,13109,1964,48,5,1,1.0,,5.0,6.0,6.0,7.0,
6,13203,1967,45,4,2,1.0,,66.0,1.0,1.0,5.0,
6,13204,1962,50,55,2,1.0,,2.0,1.0,1.0,5.0,
6,13206,1941,71,1,1,4.0,,1.0,1.0,1.0,3.0,
6,13207,1997,15,2,2,1.0,,66.0,4.0,6.0,7.0,
6,13209,1955,57,3,2,1.0,,4.0,1.0,1.0,6.0,
6,13303,1971,41,7,2,1.0,,7.0,7.0,6.0,10.0,
6,13304,1960,52,3,2,1.0,,5.0,1.0,2.0,6.0,
6,13305,1954,58,1,2,4.0,,66.0,1.0,1.0,2.0,
6,13306,1946,66,1,2,4.0,,1.0,1.0,1.0,4.0,
6,13307,1934,78,4,1,4.0,,66.0,1.0,2.0,3.0,
6,13309,1965,47,6,2,1.0,,2.0,1.0,1.0,6.0,
6,13403,1969,43,6,2,2.0,,4.0,2.0,6.0,8.0,
6,13405,1951,61,4,1,1.0,,88.0,1.0,1.0,88.0,
6,13406,1945,67,6,1,4.0,,6.0,2.0,2.0,7.0,
6,13407,1936,76,7,1,4.0,,4.0,1.0,1.0,7.0,
6,13408,1995,17,2,1,2.0,,66.0,88.0,6.0,4.0,
6,13409,1963,49,6,1,1.0,,5.0,4.0,4.0,8.0,
6,13501,1990,22,4,2,1.0,,66.0,1.0,2.0,8.0,
6,13503,1974,38,3,2,1.0,,2.0,6.0,4.0,5.0,
6,13508,1967,45,4,2,1.0,,3.0,1.0,1.0,9.0,
6,13509,1955,57,6,2,1.0,,6.0,1.0,3.0,9.0,
6,13602,1959,53,2,1,1.0,,2.0,1.0,1.0,6.0,
6,13605,1991,21,6,1,1.0,,66.0,6.0,4.0,7.0,
6,13606,1982,30,6,2,1.0,,6.0,6.0,3.0,8.0,
6,13607,1978,34,5,1,1.0,,2.0,1.0,1.0,4.0,
6,13609,1962,50,4,1,2.0,,4.0,1.0,2.0,7.0,
6,13702,1940,72,2,1,4.0,,77.0,1.0,1.0,7.0,
6,13706,1945,67,7,1,4.0,,5.0,1.0,4.0,7.0,
6,13707,1974,38,7,1,1.0,,7.0,4.0,4.0,8.0,
6,13709,1956,56,6,1,1.0,,6.0,1.0,1.0,10.0,
6,13802,1995,17,2,1,1.0,,66.0,4.0,4.0,7.0,
6,13803,1986,26,6,2,2.0,,66.0,1.0,3.0,10.0,
6,13805,1962,50,3,2,1.0,,3.0,1.0,3.0,9.0,
6,13806,1956,56,3,2,1.0,,2.0,1.0,1.0,7.0,
6,13807,1940,72,2,1,4.0,,3.0,1.0,1.0,4.0,
6,13809,1945,67,2,2,4.0,,6.0,1.0,1.0,3.0,
6,13901,1991,21,4,2,1.0,,66.0,5.0,6.0,10.0,
6,13902,1982,30,5,2,1.0,,2.0,2.0,2.0,8.0,
6,13904,1978,34,6,1,1.0,,6.0,4.0,4.0,8.0,
6,13906,1949,63,1,1,4.0,,1.0,1.0,1.0,9.0,
6,13907,1934,78,1,1,4.0,,2.0,1.0,1.0,3.0,
6,13908,1974,38,2,2,1.0,,2.0,7.0,1.0,4.0,
6,13909,1959,53,1,1,1.0,,4.0,1.0,1.0,5.0,
6,14004,1959,53,4,2,1.0,,66.0,4.0,6.0,6.0,
6,14006,1949,63,4,2,1.0,,66.0,1.0,1.0,3.0,
6,14102,1933,79,6,2,4.0,,66.0,1.0,2.0,4.0,
6,14103,1992,20,4,1,1.0,,66.0,7.0,6.0,6.0,
6,14104,1982,30,6,2,1.0,,66.0,6.0,6.0,4.0,
6,14106,1962,50,4,2,6.0,,66.0,6.0,6.0,3.0,
6,14201,1939,73,4,1,4.0,,4.0,1.0,1.0,5.0,
6,14204,1964,48,6,1,1.0,,77.0,2.0,1.0,7.0,
6,14207,1947,65,1,2,4.0,,1.0,1.0,1.0,3.0,
6,14208,1976,36,1,1,2.0,,4.0,1.0,1.0,4.0,
6,14209,1965,47,6,2,1.0,,66.0,4.0,6.0,4.0,
6,14302,1994,18,2,1,5.0,,66.0,88.0,88.0,88.0,
6,14304,1977,35,6,2,1.0,,66.0,3.0,5.0,4.0,
6,14305,1967,45,2,2,1.0,,3.0,4.0,6.0,8.0,
6,14306,1996,16,1,2,5.0,,66.0,6.0,7.0,88.0,
6,14308,1942,70,6,2,4.0,,4.0,2.0,4.0,4.0,
6,14402,1979,33,7,1,1.0,,6.0,7.0,6.0,10.0,
6,14404,1960,52,2,1,5.0,,66.0,2.0,2.0,4.0,
6,14406,1946,66,1,1,4.0,,66.0,1.0,1.0,5.0,
6,14407,1937,75,1,1,4.0,,2.0,1.0,1.0,5.0,
6,14408,1997,15,2,2,1.0,,66.0,6.0,6.0,6.0,
6,14502,1983,29,2,2,4.0,,66.0,1.0,2.0,2.0,
6,14503,1968,44,3,2,2.0,,2.0,1.0,1.0,5.0,
6,14504,1962,50,4,1,2.0,,6.0,3.0,1.0,10.0,
6,14508,1975,37,6,1,1.0,,7.0,4.0,6.0,8.0,
6,14509,1956,56,4,1,2.0,,66.0,3.0,1.0,5.0,
6,14601,1989,23,6,2,1.0,,66.0,6.0,2.0,8.0,
6,14602,1980,32,1,2,1.0,,66.0,1.0,88.0,88.0,
6,14603,1972,40,7,1,1.0,,6.0,7.0,88.0,9.0,
6,14604,1966,46,4,1,1.0,,66.0,1.0,1.0,6.0,
6,14605,1946,66,1,1,4.0,,1.0,1.0,1.0,4.0,
6,14606,1936,76,2,1,4.0,,66.0,88.0,1.0,2.0,
6,14607,1997,15,1,1,2.0,,66.0,6.0,6.0,88.0,
6,14608,1960,52,6,1,2.0,,6.0,1.0,4.0,10.0,
