,Scenario,Replication,Cohort,Probability
1172,3,4,48,0.2894736842105263
1173,3,4,49,0.5384615384615384
1174,3,4,50,0.2
1175,3,4,51,0.0
1176,3,5,3,0.23214285714285715
1177,3,5,4,0.2988505747126437
1178,3,5,5,0.3584905660377358
1179,3,5,6,0.38095238095238093
1180,3,5,7,0.33962264150943394
1181,3,5,8,0.375
1182,3,5,9,0.28205128205128205
1183,3,5,10,0.35802469135802467
1184,3,5,11,0.2909090909090909
1185,3,5,12,0.3333333333333333
1186,3,5,13,0.425
1187,3,5,14,0.3
1188,3,5,15,0.3333333333333333
1189,3,5,16,0.3333333333333333
1190,3,5,17,0.3488372093023256
1191,3,5,18,0.4153846153846154
1192,3,5,19,0.36363636363636365
1193,3,5,20,0.2978723404255319
1194,3,5,21,0.41935483870967744
1195,3,5,22,0.23076923076923078
1196,3,5,23,0.41025641025641024
1197,3,5,24,0.4473684210526316
1198,3,5,25,0.45454545454545453
1199,3,5,26,0.3333333333333333
1200,3,5,27,0.32727272727272727
